latorigem,lonorigem,ticketdate,tickettime,usercard,busid,cardtype,sense,valor,route,val,projectid,feed_id,typecard,latdestino,londestino,feed_idstop_id,company,periodrange,tickettimerange,trafficzoneidorign,trafficzoneiddestination,totalcapacity,ticketmonth,ticketdateusercardtickettime,grididorign,grididdestination,validationorder,travelleddistance,ticketdatetime,startoperation,endoperation,stop_idorigem,stop_iddestino,tickettimehour,motive,status
-19.421652,-44.231892,2023-07-26,05:53:20,107988,11147,URBANO - EMPRESARIAL, ,0.0,008,,688,775832S47082P06:00:00,Gratuito Outros,-19.464684,-44.248135,775832S47082P06:00:006115924,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,05:30:00,79.0,1,0.0,7,2023-07-2610798805:53:20,200ME60184N91506,200ME60166N91460,1,,2023-07-26 05:53:20,2023-07-26 04:30:00,2023-07-27 04:29:59,6115924.0,6116517.0,05,transferencia,
-19.464684,-44.248135,2023-07-26,17:51:08,107988,14199,URBANO - EMPRESARIAL, ,0.0,053,,688,2376962S47082P17:10:00,Gratuito Outros,-19.421652,-44.231892,2376962S47082P17:10:006116517,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:30:00,1.0,1,0.0,7,2023-07-2610798817:51:08,200ME60166N91460,200ME60166N91460,2,,2023-07-26 17:51:08,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,6116517.0,17,casa,
-19.416487,-44.185986,2023-07-26,11:41:22,1091748240,14180,URBANO - VALE TRANSPORTE, ,4.25,034,,688,804634S47082P11:30:00,Vale Transporte,-19.460094,-44.241543,804634S47082P11:30:006415668,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,11:30:00,92.0,3,0.0,7,2023-07-26109174824011:41:22,200ME60232N91510,200ME60172N91464,1,,2023-07-26 11:41:22,2023-07-26 04:30:00,2023-07-27 04:29:59,6415668.0,,11,trabalho,
-19.440817,-44.33902,2023-07-26,06:47:30,1104298048,16209,URBANO - VALE TRANSPORTE, ,4.25,012,,688,805170S47082P06:10:00,Vale Transporte,-19.467699,-44.244812,805170S47082P06:10:006419450,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:30:00,84.0,10,0.0,7,2023-07-26110429804806:47:30,200ME60072N91490,200ME60168N91456,1,,2023-07-26 06:47:30,2023-07-26 04:30:00,2023-07-27 04:29:59,6419450.0,,06,trabalho,
-19.442984,-44.222225,2023-07-26,09:16:54,1116753714,12011,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775873S47082P09:00:00,Vale Transporte,-19.460554,-44.240837,775873S47082P09:00:006116085,,Entre Pico,09:00:00,51.0,3,,7,2023-07-26111675371409:16:54,200ME60192N91482,200ME60172N91464,1,,2023-07-26 09:16:54,2023-07-26 04:30:00,2023-07-27 04:29:59,6116085.0,6116065.0,09,outros motivos,
-19.460554,-44.240837,2023-07-26,11:28:22,1116753714,16210,URBANO - VALE TRANSPORTE, ,4.25,034,,688,804634S47082P10:35:00,Vale Transporte,-19.433172,-44.205845,804634S47082P10:35:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,11:00:00,3.0,76,0.0,7,2023-07-26111675371411:28:22,200ME60172N91464,200ME60210N91492,2,,2023-07-26 11:28:22,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6397232.0,11,outros motivos,
-19.433172,-44.205845,2023-07-26,18:17:04,1116753714,12013,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775873S47082P18:05:00,Vale Transporte,-19.442984,-44.222225,775873S47082P18:05:006397232,,Pico Tarde,18:00:00,76.0,3,,7,2023-07-26111675371418:17:04,200ME60210N91492,200ME60172N91464,3,,2023-07-26 18:17:04,2023-07-26 04:30:00,2023-07-27 04:29:59,6397232.0,6116065.0,18,casa,
-19.423405,-44.244007,2023-07-26,05:42:18,1116973346,14017,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804621S47082P05:30:00,Vale Transporte,-19.437931,-44.245155,804621S47082P05:30:006116398,,Pico Manhã,05:30:00,81.0,33,,7,2023-07-26111697334605:42:18,200ME60172N91506,200ME60170N91488,1,,2023-07-26 05:42:18,2023-07-26 04:30:00,2023-07-27 04:29:59,6116398.0,6226341.0,05,trabalho,
-19.469025,-44.256512,2023-07-26,17:19:06,1132051324,14225,URBANO - VALE TRANSPORTE, ,4.25,006,,688,801288S47082P17:00:00,Vale Transporte,-19.464479,-44.248066,801288S47082P17:00:006352730,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:00:00,8.0,1,0.0,7,2023-07-26113205132417:19:06,200ME60156N91454,200ME60166N91460,2,,2023-07-26 17:19:06,2023-07-26 04:30:00,2023-07-27 04:29:59,6352730.0,6116254.0,17,transferencia,
-19.42515,-44.201122,2023-07-26,08:13:06,11461643,14192,URBANO - VALE TRANSPORTE, ,4.25,015,,688,2387963S47082P07:41:00,Vale Transporte,-19.441832,-44.221317,2387963S47082P07:41:0013367011,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,08:00:00,92.0,51,0.0,7,2023-07-261146164308:13:06,200ME60216N91502,200ME60194N91484,1,,2023-07-26 08:13:06,2023-07-26 04:30:00,2023-07-27 04:29:59,13367011.0,6352724.0,08,outros motivos,
-19.441832,-44.221317,2023-07-26,10:59:36,11461643,14200,URBANO - VALE TRANSPORTE, ,0.1,015,,688,803425S47082P10:50:00,Vale Transporte,-19.42515,-44.201122,803425S47082P10:50:006352724,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,10:30:00,51.0,51,0.0,7,2023-07-261146164310:59:36,200ME60194N91484,200ME60194N91484,2,,2023-07-26 10:59:36,2023-07-26 04:30:00,2023-07-27 04:29:59,6352724.0,6352724.0,10,casa,
-19.46376,-44.243523,2023-07-26,18:38:30,11527083,11141,URBANO - VALE TRANSPORTE, ,4.25,001,,688,775952S47082P18:10:00,Vale Transporte,-19.475185,-44.228317,775952S47082P18:10:006116454,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,18:30:00,1.0,1,0.0,7,2023-07-261152708318:38:30,200ME60170N91460,200ME60170N91460,2,,2023-07-26 18:38:30,2023-07-26 04:30:00,2023-07-27 04:29:59,6116454.0,6116454.0,18,casa,
-19.435274,-44.195774,2023-07-26,15:03:52,1152730352,12013,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775873S47082P14:50:00,Vale Transporte,-19.463005,-44.243671,775873S47082P14:50:006397235,,Entre Pico,15:00:00,76.0,2,,7,2023-07-26115273035215:03:52,200ME60220N91490,200ME60170N91460,1,,2023-07-26 15:03:52,2023-07-26 04:30:00,2023-07-27 04:29:59,6397235.0,6116422.0,15,outros motivos,
-19.460062,-44.241123,2023-07-26,05:13:02,1152784608,12014,URBANO - VALE TRANSPORTE, ,2.12,007,,688,801299S47082P04:45:00,Vale Transporte,-19.478313,-44.218063,801299S47082P04:45:006116065,,Madrugada,05:00:00,3.0,44,,7,2023-07-26115278460805:13:02,200ME60172N91464,200ME60196N91442,1,,2023-07-26 05:13:02,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,,05,trabalho,
-19.434278,-44.233799,2023-07-26,05:03:06,1153062032,12014,URBANO - VALE TRANSPORTE, ,4.25,007,,688,801299S47082P04:45:00,Vale Transporte,-19.478313,-44.218063,801299S47082P04:45:006115796,,Madrugada,05:00:00,55.0,44,,7,2023-07-26115306203205:03:06,200ME60182N91492,200ME60196N91442,1,,2023-07-26 05:03:06,2023-07-26 04:30:00,2023-07-27 04:29:59,6115796.0,,05,trabalho,
-19.46048,-44.241348,2023-07-26,17:02:34,1153062032,14016,URBANO - VALE TRANSPORTE, ,4.25,007,,688,775994S47082P16:40:00,Vale Transporte,-19.434278,-44.233799,775994S47082P16:40:006116063,,Pico Tarde,17:00:00,3.0,44,,7,2023-07-26115306203217:02:34,200ME60172N91464,200ME60196N91442,3,,2023-07-26 17:02:34,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,,17,casa,
-19.417507,-44.196655,2023-07-26,07:42:24,1172388,12013,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775873S47082P07:40:00,Vale Transporte,-19.4646,-44.247925,775873S47082P07:40:006397261,,Pico Manhã,07:30:00,92.0,1,,7,2023-07-26117238807:42:24,200ME60220N91510,200ME60166N91460,1,,2023-07-26 07:42:24,2023-07-26 04:30:00,2023-07-27 04:29:59,6397261.0,6116517.0,07,trabalho,
-19.4646,-44.247925,2023-07-26,22:09:58,1172388,11157,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775873S47082P21:00:00,Vale Transporte,-19.417507,-44.196655,775873S47082P21:00:006116517,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Noite,22:00:00,1.0,1,0.0,7,2023-07-26117238822:09:58,200ME60166N91460,200ME60166N91460,2,,2023-07-26 22:09:58,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,6116517.0,22,casa,
-19.423698,-44.244041,2023-07-26,04:55:52,1177321536,16211,URBANO - VALE TRANSPORTE, ,4.25,001,,688,775952S47082P04:50:00,Vale Transporte,-19.4783,-44.218098,775952S47082P04:50:006116398,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Madrugada,04:30:00,81.0,44,0.0,7,2023-07-26117732153604:55:52,200ME60170N91504,200ME60196N91442,1,,2023-07-26 04:55:52,2023-07-26 04:30:00,2023-07-27 04:29:59,6116398.0,,04,trabalho,
-19.469303,-44.241577,2023-07-26,06:31:40,1198296907,11157,URBANO - VALE TRANSPORTE, ,4.25,003,,688,775837S47082P06:15:00,Vale Transporte,-19.445786,-44.213779,775837S47082P06:15:006226331,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:30:00,10.0,48,0.0,7,2023-07-26119829690706:31:40,200ME60172N91454,200ME60202N91480,1,,2023-07-26 06:31:40,2023-07-26 04:30:00,2023-07-27 04:29:59,6226331.0,6116300.0,06,trabalho,
-19.445786,-44.213779,2023-07-26,18:38:04,1198296907,14189,URBANO - VALE TRANSPORTE, ,4.25,035,,688,776023S47082P18:15:00,Vale Transporte,-19.469303,-44.241577,776023S47082P18:15:006116300,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,18:30:00,48.0,48,0.0,7,2023-07-26119829690718:38:04,200ME60202N91480,200ME60202N91480,2,,2023-07-26 18:38:04,2023-07-26 04:30:00,2023-07-27 04:29:59,6116300.0,6116300.0,18,casa,
-19.46349,-44.243641,2023-07-26,12:40:04,1198619275,11161,URBANO - VALE TRANSPORTE, ,2.12,001,,688,775952S47082P12:35:00,Vale Transporte,-19.478226,-44.217892,775952S47082P12:35:006116454,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,12:30:00,1.0,44,0.0,7,2023-07-26119861927512:40:04,200ME60170N91460,200ME60196N91444,1,,2023-07-26 12:40:04,2023-07-26 04:30:00,2023-07-27 04:29:59,6116454.0,,12,trabalho,
-19.459503,-44.241592,2023-07-26,09:20:56,1198716363,16207,URBANO - VALE TRANSPORTE, ,2.12,007,,688,928317S47082P08:53:00,Vale Transporte,-19.440199,-44.229134,928317S47082P08:53:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,09:00:00,3.0,3,0.0,7,2023-07-26119871636309:20:56,200ME60172N91464,200ME60172N91464,2,,2023-07-26 09:20:56,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6116065.0,09,casa,
-19.424385,-44.23296,2023-07-26,05:29:58,12033851,14191,URBANO - VALE TRANSPORTE, ,4.25,008,,688,775832S47082P05:20:00,Vale Transporte,-19.459848,-44.241245,775832S47082P05:20:006115920,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Madrugada,05:00:00,79.0,3,0.0,7,2023-07-261203385105:29:58,200ME60182N91504,200ME60172N91464,1,,2023-07-26 05:29:58,2023-07-26 04:30:00,2023-07-27 04:29:59,6115920.0,6116065.0,05,transferencia,
-19.459848,-44.241245,2023-07-26,05:48:06,12033851,14222,URBANO - VALE TRANSPORTE, ,2.12,006,,688,775868S47082P05:25:00,Vale Transporte,-19.424385,-44.23296,775868S47082P05:25:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,05:30:00,3.0,3,0.0,7,2023-07-261203385105:48:06,200ME60172N91464,200ME60172N91464,2,,2023-07-26 05:48:06,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6116065.0,05,casa,
-19.55184,-44.244202,2023-07-26,15:21:28,12034459,20013,URBANO - VALE TRANSPORTE, ,4.25,013,,688,775907S47082P15:20:00,Vale Transporte,-19.462898,-44.244919,775907S47082P15:20:006115930,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,15:00:00,64.0,1,0.0,7,2023-07-261203445915:21:28,1KME6016N9136,200ME60168N91462,1,,2023-07-26 15:21:28,2023-07-26 04:30:00,2023-07-27 04:29:59,6115930.0,6116422.0,15,transferencia,
-19.442032,-44.334972,2023-07-26,06:20:02,1220553202,14187,URBANO - VALE TRANSPORTE, ,4.25,012,,688,2375622S47082P06:10:00,Vale Transporte,-19.467627,-44.255253,2375622S47082P06:10:006415479,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:00:00,84.0,7,0.0,7,2023-07-26122055320206:20:02,200ME60076N91488,200ME60158N91456,1,,2023-07-26 06:20:02,2023-07-26 04:30:00,2023-07-27 04:29:59,6415479.0,6116020.0,06,trabalho,
-19.459499,-44.241608,2023-07-26,06:50:00,12227451,14198,URBANO - VALE TRANSPORTE, ,2.12,010,,688,776007S47082P06:10:00,Vale Transporte,-19.462925,-44.244946,776007S47082P06:10:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:30:00,3.0,1,0.0,7,2023-07-261222745106:50:00,200ME60172N91464,200ME60168N91462,1,,2023-07-26 06:50:00,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6116422.0,06,trabalho,
-19.464678,-44.24918,2023-07-26,08:01:48,12236587,14184,URBANO - VALE TRANSPORTE, ,2.12,035,,688,804642S47082P07:50:00,Vale Transporte,-19.460346,-44.241051,804642S47082P07:50:006116517,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,08:00:00,1.0,3,0.0,7,2023-07-261223658708:01:48,200ME60164N91460,200ME60172N91464,2,,2023-07-26 08:01:48,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,6116422.0,08,trabalho,
-19.460041,-44.241215,2023-07-26,06:54:18,12266827,11152,URBANO - VALE TRANSPORTE, ,2.12,001,,688,775952S47082P06:35:00,Vale Transporte,-19.471962,-44.224659,775952S47082P06:35:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:30:00,3.0,12,0.0,7,2023-07-261226682706:54:18,200ME60172N91464,200ME60190N91450,2,,2023-07-26 06:54:18,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6226319.0,06,trabalho,
-19.460398,-44.241375,2023-07-26,15:40:56,12266827,16205,URBANO - VALE TRANSPORTE, ,2.12,034,,688,804634S47082P14:25:00,Vale Transporte,-19.433903,-44.207867,804634S47082P14:25:006116063,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,15:30:00,3.0,3,0.0,7,2023-07-261226682715:40:56,200ME60172N91464,200ME60172N91464,4,,2023-07-26 15:40:56,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116065.0,15,casa,
-19.410315,-44.18721,2023-07-26,06:18:58,12433419,14197,URBANO - VALE TRANSPORTE, ,4.25,053,,688,2376962S47082P06:15:00,Vale Transporte,-19.461294,-44.240414,2376962S47082P06:15:006415674,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:00:00,92.0,3,0.0,7,2023-07-261243341906:18:58,200ME60230N91518,200ME60174N91462,1,,2023-07-26 06:18:58,2023-07-26 04:30:00,2023-07-27 04:29:59,6415674.0,6116063.0,06,trabalho,
-19.461294,-44.240414,2023-07-26,15:40:24,12433419,16205,URBANO - VALE TRANSPORTE, ,4.25,034,,688,804634S47082P14:25:00,Vale Transporte,-19.410315,-44.18721,804634S47082P14:25:006116063,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,15:30:00,3.0,3,0.0,7,2023-07-261243341915:40:24,200ME60174N91462,200ME60174N91462,2,,2023-07-26 15:40:24,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116063.0,15,casa,
-19.460184,-44.24118,2023-07-26,07:56:30,1255460,14193,URBANO - VALE TRANSPORTE, ,4.25,005,,688,775956S47082P07:30:00,Vale Transporte,-19.471451,-44.258636,775956S47082P07:30:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:30:00,3.0,8,0.0,7,2023-07-26125546007:56:30,200ME60172N91464,200ME60154N91452,1,,2023-07-26 07:56:30,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6352731.0,07,trabalho,
-19.471451,-44.258636,2023-07-26,16:29:42,1255460,14014,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804622S47082P16:20:00,Vale Transporte,-19.460184,-44.24118,804622S47082P16:20:006352731,,Pico Tarde,16:00:00,8.0,8,,7,2023-07-26125546016:29:42,200ME60154N91452,200ME60154N91452,2,,2023-07-26 16:29:42,2023-07-26 04:30:00,2023-07-27 04:29:59,6352731.0,6352731.0,16,casa,
-19.413378,-44.190609,2023-07-26,08:13:56,1259722026,16205,URBANO - CMT com Acompanhante, ,0.0,034,,688,775916S47082P07:55:00,Gratuito PCD,-19.44388,-44.223156,775916S47082P07:55:006415672,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,08:00:00,92.0,51,0.0,7,2023-07-26125972202608:13:56,200ME60228N91514,200ME60192N91482,1,,2023-07-26 08:13:56,2023-07-26 04:30:00,2023-07-27 04:29:59,6415672.0,6352726.0,08,outros motivos,
-19.420965,-44.255955,2023-07-26,06:19:50,1260154896,11148,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804623S47082P06:10:00,Vale Transporte,-19.471617,-44.270393,804623S47082P06:10:006116643,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:00:00,82.0,60,0.0,7,2023-07-26126015489606:19:50,200ME60158N91508,200ME60142N91452,1,,2023-07-26 06:19:50,2023-07-26 04:30:00,2023-07-27 04:29:59,6116643.0,6116401.0,06,trabalho,
-19.471617,-44.270393,2023-07-26,16:19:16,1260154896,14014,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804621S47082P15:25:00,Vale Transporte,-19.420965,-44.255955,804621S47082P15:25:006116401,,Pico Tarde,16:00:00,60.0,60,,7,2023-07-26126015489616:19:16,200ME60142N91452,200ME60142N91452,2,,2023-07-26 16:19:16,2023-07-26 04:30:00,2023-07-27 04:29:59,6116401.0,6116401.0,16,casa,
-19.42235,-44.24955,2023-07-26,17:25:52,1261246736,14014,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804621S47082P17:10:00,Vale Transporte,-19.43191,-44.244614,804621S47082P17:10:006415526,,Pico Tarde,17:00:00,82.0,56,,7,2023-07-26126124673617:25:52,200ME60166N91506,200ME60170N91496,1,,2023-07-26 17:25:52,2023-07-26 04:30:00,2023-07-27 04:29:59,6415526.0,6226344.0,17,transferencia,
-19.46023,-44.24107,2023-07-26,17:34:16,1262767674,14190,URBANO - CMT, ,0.0,006,,688,801287S47082P17:15:00,Gratuito PCD,-19.424788,-44.230583,801287S47082P17:15:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:30:00,3.0,3,0.0,7,2023-07-26126276767417:34:16,200ME60172N91464,200ME60172N91464,2,,2023-07-26 17:34:16,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6116065.0,17,casa,
-19.460537,-44.241398,2023-07-26,08:11:14,1263167034,16207,URBANO - CMT, ,0.0,007,,688,775994S47082P07:50:00,Gratuito PCD,-19.470676,-44.196712,775994S47082P07:50:006116063,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,08:00:00,3.0,3,0.0,7,2023-07-26126316703408:11:14,200ME60172N91464,200ME60172N91464,2,,2023-07-26 08:11:14,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116063.0,08,casa,
-19.46464,-44.248131,2023-07-26,19:09:18,1265552906,12014,URBANO - VALE TRANSPORTE, ,4.25,007,,688,775994S47082P18:55:00,Vale Transporte,-19.406834,-44.221287,775994S47082P18:55:006116517,,Pico Tarde,19:00:00,1.0,1,,7,2023-07-26126555290619:09:18,200ME60166N91460,200ME60166N91460,2,,2023-07-26 19:09:18,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,6116517.0,19,casa,
-19.460157,-44.241554,2023-07-26,18:09:36,1265894042,14108,URBANO - VALE TRANSPORTE, ,4.25,005,,688,775955S47082P17:50:00,Vale Transporte,-19.434584,-44.229839,775955S47082P17:50:006116063,,Pico Tarde,18:00:00,3.0,3,,7,2023-07-26126589404218:09:36,200ME60172N91464,200ME60172N91464,2,,2023-07-26 18:09:36,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116063.0,18,casa,
-19.464733,-44.248184,2023-07-26,18:46:08,1266817274,14192,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775873S47082P18:05:00,Vale Transporte,-19.415506,-44.194435,775873S47082P18:05:006116517,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,18:30:00,1.0,1,0.0,7,2023-07-26126681727418:46:08,200ME60166N91460,200ME60166N91460,2,,2023-07-26 18:46:08,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,6116517.0,18,casa,
-19.468699,-44.239902,2023-07-26,05:37:00,1267271210,1905,URBANO - VALE TRANSPORTE, ,4.25,004,,688,800227S47082P05:20:00,Vale Transporte,-19.470245,-44.200104,800227S47082P05:20:006116343,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,05:30:00,10.0,68,0.0,7,2023-07-26126727121005:37:00,200ME60174N91454,200ME60214N91452,1,,2023-07-26 05:37:00,2023-07-26 04:30:00,2023-07-27 04:29:59,6116343.0,6350468.0,05,trabalho,
-19.446617,-44.325508,2023-07-26,06:14:06,1267972,1901,URBANO - CMT, ,0.0,012,,688,805178S47082P06:00:00,Gratuito PCD,-19.448938,-44.318451,805178S47082P06:00:006419446,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:00:00,84.0,84,0.0,7,2023-07-26126797206:14:06,200ME60086N91482,200ME60092N91480,1,,2023-07-26 06:14:06,2023-07-26 04:30:00,2023-07-27 04:29:59,6419446.0,6116684.0,06,trabalho,
-19.471622,-44.259045,2023-07-26,07:35:00,1280083490,12169,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804622S47082P07:35:00,Vale Transporte,-19.450743,-44.245831,804622S47082P07:35:006352731,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:30:00,20.0,17,0.0,7,2023-07-26128008349007:35:00,200ME60154N91452,200ME60168N91474,1,,2023-07-26 07:35:00,2023-07-26 04:30:00,2023-07-27 04:29:59,6352731.0,6226334.0,07,outros motivos,
-19.460054,-44.241131,2023-07-26,12:58:20,1289268386,16211,URBANO - VALE TRANSPORTE, ,4.25,001,,688,775952S47082P12:35:00,Vale Transporte,-19.478233,-44.217896,775952S47082P12:35:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,12:30:00,3.0,44,0.0,7,2023-07-26128926838612:58:20,200ME60172N91464,200ME60196N91444,1,,2023-07-26 12:58:20,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,,12,trabalho,
-19.46876,-44.239941,2023-07-26,05:39:34,1289312706,12012,URBANO - VALE TRANSPORTE, ,4.25,015,,688,803418S47082P05:40:00,Vale Transporte,-19.42625,-44.195332,803418S47082P05:40:006116343,,Pico Manhã,05:30:00,10.0,92,,7,2023-07-26128931270605:39:34,200ME60174N91454,200ME60222N91500,1,,2023-07-26 05:39:34,2023-07-26 04:30:00,2023-07-27 04:29:59,6116343.0,6397236.0,05,trabalho,
-19.460409,-44.241413,2023-07-26,06:58:24,1289354722,14185,URBANO - VALE TRANSPORTE, ,4.25,008,,688,775832S47082P06:15:00,Vale Transporte,-19.42708,-44.230957,775832S47082P06:15:006116027,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:30:00,3.0,79,0.0,7,2023-07-26128935472206:58:24,200ME60172N91464,200ME60184N91500,1,,2023-07-26 06:58:24,2023-07-26 04:30:00,2023-07-27 04:29:59,6116027.0,6116175.0,06,trabalho,
-19.42708,-44.230957,2023-07-26,19:39:56,1289354722,14195,URBANO - VALE TRANSPORTE, ,4.25,005,,688,775956S47082P19:30:00,Vale Transporte,-19.460409,-44.241413,775956S47082P19:30:006116175,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Noite,19:30:00,79.0,79,0.0,7,2023-07-26128935472219:39:56,200ME60184N91500,200ME60184N91500,2,,2023-07-26 19:39:56,2023-07-26 04:30:00,2023-07-27 04:29:59,6116175.0,6116175.0,19,casa,
-19.416513,-44.246174,2023-07-26,08:59:52,1289496802,11152,URBANO - VALE TRANSPORTE, ,4.25,001,,688,775951S47082P07:31:00,Vale Transporte,-19.443661,-44.244423,775951S47082P07:31:006116417,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,08:30:00,100.0,32,0.0,7,2023-07-26128949680208:59:52,200ME60170N91512,200ME60170N91482,1,,2023-07-26 08:59:52,2023-07-26 04:30:00,2023-07-27 04:29:59,6116417.0,6226339.0,08,trabalho,
